Id,Name,Description,Participation,Location,Add,Region,Town,Tel,Org,Start,End,Cycle,Noncycle,Website,Picture1,Picdescribe1,Picture2,Picdescribe2,Picture3,Picdescribe3,Px,Py,Class1,Class2,Map,Travellinginfo,Parkinginfo,Charge,Remarks
C2_371020000A_003074,「那些年這些歌」金門音樂會,民國五○年代到八○年代的台灣流行音樂，一直帶動著全球華語歌壇的原創風潮，許多經典金曲至今仍琅琅上口，演唱的資深藝人依然受到民眾的喜愛。此次節目安排三位唱將級大叔陳宏銘、林瓊瓏、伍浩哲聯袂演出，各有擅長、各顯神通，演唱會精彩可期。三位大叔的青春歲月成長於民風純樸的50、60年代，適逢校園民歌運動的熱潮，成就了後來對流行音樂的熱愛，更在踏入歌壇之後，擁有高傳唱度的成名代表作。民歌教父陳宏銘的《被遺忘的時光》、林瓊瓏的《堆積》、伍浩哲的《繁華攏是夢》，都是至今仍然琅琅上口的經典好歌。主辦單位愛秀演藝負責人劉玉霖表示，「那些年這些歌」金門音樂會，安排在3月19日週六晚上7點在金門縣文化局演藝廳演出，三位歌手在歌壇表現也各具特色與亮點。此次特邀陳宏銘以國語經典、伍浩哲以台語經典、林瓊瓏以西洋經典為主題，並規劃在演唱會壓軸由三位唱將三把吉他同台合演，並開放現場觀眾點唱校園民歌，必能掀起另一波高潮。表演人陳宏銘表示，每年都會到金門舉辦民歌同學會，因為疫情的影響而中斷，這次也算圓了夢，希望與歌迷再度歡聚；伍浩哲更表示自己就是在金門文工隊服兵役，對金門有很深的情感，很是期待此次的演出；林瓊瓏在爆紅之際淡出演藝圈，漂泊海外二十多年後再度回到熟悉的舞台，得知金門鄉親非常熱情，表達必定使出渾身解數盡心演出。 「那些年這些歌」金門音樂會特以超值優惠的350元票價回饋金門鄉親，另外為感謝在疫情期間為大家守在第一線打拚的醫護軍警消等防疫英雄們，更特別提供150組雙人門票供防疫英雄們免費索票，透過本場音樂會表達敬意。 預購另有早鳥團購優惠，四人同行或八人同行的前50組加碼贈小烏鴉陳宏銘精選CD一張。四人同行早鳥購優惠價1200元、八人團體早鳥購優惠價2000元，喜愛經典歌曲的歌迷們，敬請把握機會，絕對不容錯過。早鳥預購登記連結表單：https://forms.gle/1p4udGqfN6mSNZVK7防疫英雄免費索票登記連結表單：https://forms.gle/Msm2P2XGjFaiNV6t6，更多詳情請上「金門後浦商圈」或「那些年這些歌」FB粉絲專頁查詢。,,詳見官網,,金門縣,金寧鄉,886-8-2318823,金門縣政府,2022/03/19 19:00:00,2022/03/19 21:00:00,,,,,,,,,,118.329780,24.447220,03,,,,,,
C2_371020000A_003075,「碧山樂團」薩克斯風樂器演出,在地立案演藝團隊「碧山樂團」，以薩克斯風樂器演奏為主，配合爵士鼓、電子琴、人聲重唱，演出大家熟悉的閩南語歌謠、民歌及輕快的現代歌曲，歡迎一起來支持在地團隊。活動演出場次：1.111/3/12上午10時30分（湖前社區）2.111/3/19下午07時30分（官澳社區）3.111/4/23下午07時30分（鳳翔社區）4.111/4/30下午07時30分（忠孝新村社區）5.111/5/14下午07時30分（救國團廣場）樂團簡介：「碧山樂團」為金門立案演藝團隊，以管樂吹奏及歌演出為主體，目的是想為金門在地有音樂專長的樂師，爭取演出的舞台，並為想學習音樂的社會人士，提供一個平台，樂團每週利用六、日在金沙碧山團練，平時接受各種活動演出邀約，也主動到社福團體公益演出，取之社會，用之社會，用音樂為金門發聲，為各式活動增色。,,詳見官網,,金門縣,金城鎮,886-8-2318823,金門縣政府,2022/03/12 00:00:00,2022/05/12 23:59:59,,,,,,,,,,118.317050,24.435860,03,,,,,,
C2_371020000A_003076,「打開名人書坊」演講活動：張曼娟,「打開名人書坊」4場大型演講，精彩預告你有多久沒好好聽一場演講？你有多久没走進圖書館借書？為了吸引鄉親參與活動，並促使縣民使用圖書館，今年起，金門縣文化局與國立金門大學合作，規劃「打開名人書坊」4場大型演講，邀請不同領域的名師來到金門，給鄉親不一樣的聽覺（講者）與觸覺（書籍）的感受，以增進在地金門鄉親閱讀量與促進鄉親閱讀的習慣，得以擴展知識量，共創書香的氣息。今年本局首場邀請《海水正藍》作者知名作家張曼娟，談「成為自己，成為大人」，時間訂在4月23日世界閱讀日，歡迎大家都來聽講。叧外，第二場講師為擁有N個身分，是個作家、牙醫師、廣播主持人等等，著作等身、領域多變的李偉文，主講「AI時代的學習與競爭力」，時間預定為6月11日；第三場講師為美食生活家葉怡蘭，主講時間訂為9月17日，主題為「認真當下～談品味、風格與生活美學」；第四場演講時間訂在12月3日，講師為風靡海內外的卡內基訓練講師黑幼龍，為鄉親帶來的主題是「卡內基的金科玉律」。本系列邀請知名大師和作家，讓金門鄕親有機會一睹大師風采，敬請拭目以待。    文化局表示，透過名人演講可以使自我改變想法、思維，拓展視野高度，學習他人經驗，反省自己，沈澱心靈，增加正能量。透過作家的親臨演講，得以拉進讀者與作家的距離，讓更多人能夠了解其著書理念及思想，同時認識更多在不同的領域發光發熱的知名著作。不只如此，經由這幾場演講，還可以讓縣民在潛移默化中受到講師及演講內容的影響，更會常來圖書館借還書，培養閱讀習慣，並增廣縣民的見聞，擴展縣民的視野，傳遞生命的正向能量。    每場講座詳細內容與報名資訊，將於辦理前發佈於金門日報及各大媒體上，並請持續關注本局金門縣文化局、金門縣公共圖書館粉絲專頁。,,詳見官網,,金門縣,金寧鄉,886-8-2318823,金門縣政府,2022/04/23 14:00:00,2022/04/23 16:00:00,,,,,,,,,,118.321950,24.448720,03,,,,,,
C2_371020000A_003077,金門豆梨季,文學金門豆梨季(3/12)09:00起報名啟動「豆梨花采座談」限額:50人3月19日(週六)下午14:00~17:00活動地點：文化局三樓會議室特請金門中生代作家吳鈞堯主持，邀請知名作家陳若曦、鍾玲、盧美杏等人，與本地植物自然專家陳西村、新生代作家林靈對談。討論金門自然與文化觀光如何結合，與如何因豆梨帶動在地文化發展，提供觀光亮點。「豆梨花采主題演講」由去年火紅的公視消防職人電視劇「火神的眼淚」導演蔡銀娟、李志薔夫婦主講。「豆梨季文學音樂響宴」限額:100人3月20日(週日)上午9:00-11:30活動地點：植物園以春遊賞豆梨花為主題，結合詩文、咖啡和音樂，邀請金門本地音樂社團演出。在春風輕拂，豆梨花紛飛的樹下，於現場朗誦春華詩篇、與鄉親共同開啟豆梨與觀光的新文化運動。#現場並有林務所提供100株豆梨苗贈送#推廣種植傳送門(網路報名) https://reurl.cc/6ERl5O。活動洽詢專線：0937462979 盧小姐,,詳見官網,,金門縣,金寧鄉,886-8-2318823,金門縣政府,2022/03/11 00:00:00,2022/03/11 23:59:59,,,,,,,,,,118.329780,24.447220,03,,,,,,
C2_371020000A_003086,講座：田臨斌「一百個你該旅行的理由」,講座：田臨斌「一百個你該旅行的理由」時間：09:30-12:00地點：金門縣文化局三樓會議室,,詳見官網,,金門縣,金城鎮,886-8-2318823,金門縣政府,2022/04/09 09:00:00,2022/04/09 12:00:00,,,,,,,,,,118.323280,24.440840,03,,,,,,
C2_371020000A_003087,講座：田臨斌「現在開始人生都是自己的」,講座：田臨斌「現在開始人生都是自己的」時間：04/16  14:00-16:30地點：金門縣文化局三樓會議室,,詳見官網,,金門縣,金城鎮,886-8-2318823,金門縣政府,2022/04/16 14:00:00,2022/04/16 16:30:00,,,,,,,,,,118.323280,24.440840,03,,,,,,
C2_371020000A_003088,【土木工程x財務管理--歷史撰述x多元寫作】蔡榮根x吳鈞堯--兩種斜槓文字火花閱讀講座,【土木工程x財務管理--歷史撰述x多元寫作】蔡榮根x吳鈞堯--兩種斜槓文字火花閱讀講座時間：04/17  10:00地點：金門縣文化局三樓會議室,,詳見官網,,金門縣,金城鎮,886-8-2318823,金門縣政府,2022/04/17 10:00:00,2022/04/17 12:00:00,,,,,,,,,,118.323280,24.440840,03,,,,,,
C2_371020000A_003090,2022唐伶樂集「浯島聲歌」鄉鎮巡迴音樂會,04/17  15:00湖埔社區04/24  15J:00烈嶼鄉后頭社區06/26  15:00金門縣文化局演藝廳,,詳見官網,,金門縣,金城鎮,886-8-2318823,金門縣政府,2022/04/17 15:00:00,2022/04/17 17:00:00,,,,,,,,,,118.317050,24.435860,03,,,,,,
C2_371020000A_003091,金門縣浯江南樂研習社演出,03/26  19:30官澳社區03/30  19:30陽翟社區04/09  19:30官澳社區04/16  19:30浯江南音社05/07  19:30陽翟社區05/21  19:30官澳社區,,詳見官網,,金門縣,金城鎮,886-8-2318823,金門縣政府,2022/04/09 19:00:00,2022/04/09 21:00:00,,,,,,,,,,118.317050,24.435860,03,,,,,,
C2_371020000A_003092,2022光環境推廣講座：金門的人文歷史與對光的想像,時間：04/29  14:00-17:00地點：金門縣文化局三樓會議室講師：薛琴、豊田啟介、高德亮、林靖祐、李依樺薛琴 / 台灣光環境獎評審豊田啓介 / Noiz合夥人、台灣光環境獎裝置藝術類得獎者(因疫情緣故，豊田先生將採用預錄英文演講方式，交流則以線上直播搭配noiz台灣員工進行協助翻譯溝通。)高德亮 / 台灣光環境獎裝置藝術類得獎者林靖祐 / 沁弦築影照明設計有限公司 設計總監李依樺/中強光電文化藝術基金會總監、寶藏巖光節策展人,,詳見官網,,金門縣,金城鎮,886-8-2318823,金門縣政府,2022/04/29 14:00:00,2022/04/29 17:00:00,,,,,,,,,,118.323280,24.440840,03,,,,,,
C2_371020000A_003118,天宏園掌中劇團：《傳統戲周處》,三場傳統偶戲表演第一場 9月24日(星期六)19:30，地點：金城鎮北門北鎮廟(戶外場)第二場 9月25日(星期日)16:00，地點：金城鎮外武廟(戶外場)第三場 9月25日(星期日)19:30，地點：金城鎮浯島城隍廟(戶外場)高雄天宏園掌中劇團，帶來傳統布袋戲精華劇目《傳統戲周處》，此劇是大家耳熟能詳周處除三害的故事，是一齣老少咸宜，適合閤家觀賞的優質古典偶戲。以活潑趣味凸顯霸凌事件，展現傳統布袋戲高超操偶技巧，運用生動活潑有趣的劇情，讓大小觀眾在觀賞戲劇中。,,詳見官網,,金門縣,金城鎮,886-8-2318823,金門縣政府,2022/09/24 19:30:00,2022/09/25 21:00:00,,,,,,,,,,118.317050,24.435860,03,,,,,,
C2_371020000A_003119,365樂坊：琴聲響進金門裡,365樂坊：琴聲響進金門裡時間：8/13　 19:00地點：金門縣文化局演藝廳來自黑白世界的特殊樂團-365樂坊，是一群專業科班出身的視障及明眼國樂菁英所組成的，以明盲聯合演出形式演奏一場又一場的音樂會。因視覺障礙沒有指揮來協調演出，而是透過彼此呼吸、靈敏聽覺來達到絕佳默契，用音樂超越先天障礙，以優美的樂聲，視障演奏家的生命力帶給聽眾們近距離的音樂舞台。----------------------------------------365樂坊樂團創立的初衷「用音樂串起的緣分與祝福就在365個日子裡」，希望音樂藝術可以更親近在你我身邊。2022年5月14日晚上19點-21點將在金門文化局演藝廳，演出「絲竹樂響起」音樂會，將演奏傳統台灣民謠、經典國樂曲、老歌，以耳熟能詳生動的旋律，希望能用琴聲把傳統國樂的音樂藝術帶進金門。音樂會為免費入場，期許大小朋友一起共同來場美好的音樂饗宴。,,詳見官網,,金門縣,金城鎮,886-8-2318823,金門縣政府,2022/08/13 19:00:00,2022/08/13 21:00:00,,,,,,,,,,118.323280,24.440840,03,,,,,,
C2_371020000A_003120,峰上天后宮祭蜂儀式,｜峰上天后宮祭蜂儀式｜時間：4月23日14:00-17:00地點：峰上天后宮天后宮「祭蜂」儀式絕無僅有，相當具有地方特色在2018年登錄為金門縣無形文化資產「峰上天后宮祭蜂鄉俗」，近一、二十年來，「峰上天后宮祭蜂鄉俗」透過在地文化工作者、專業攝影工作者的常年紀錄，平面影像幾已不缺乏，反而動態影像較少透過專業的紀錄加以呈現，因此，2020年文化局特別向文化部申請經費補助辦理「金門縣民俗峰上天后宮祭蜂鄉俗拍攝紀錄計畫」，希望透過進行動態影像紀錄，呈現「峰上天后宮祭蜂鄉俗」的文化資產特色，進而達到教育推廣與宣傳之運用，適逢疫情此活動連續二年都停止辦理，今年的「祭蜂」儀式，將於國曆4月23日(農曆3月23日)下午2點以後辦理，歡迎大家一起來體驗這項獨特的無形文化資產&mdash;&mdash;&mdash;&mdash;&mdash;&mdash;&mdash;&mdash;&mdash;&mdash;&mdash;&mdash;&mdash;&mdash;&mdash;&mdash;&mdash;&mdash;&mdash;&mdash;位於金門峰上的天后宮，地理位置屬風水學上的「蜂穴」，傳說用來雕刻媽祖聖像的神木原本是海上的三段漂流木，分別被三地居民撿拾，即為大媽、二媽、三媽；但因媽祖不願被拆為三地，因此被合祀奉於峰上天后宮，而以祥光普照三地。相傳峰上村位於「蜂穴」上，多蜂之故，使得鄉民認為透過祭祀蜂穴之蜂的儀式性過程方能安頓靈穴而能安定居存。每年農曆三月二十三日媽祖聖誕祭典，該廟都會推出「祭蜂」的儀式，「祭蜂」是峰上天后宮廟會最獨特的活動，全村居民皆會共同參與，天后宮主委黃奕添表示，搶到鴨蛋意味著會帶來好運，紅粿拿回去餵食禽畜，則可保佑六畜興旺，而凹圓則象徵金錢、財運。「祭蜂」儀式前，鄉眾於廟埕設供桌並置兩頂神輦，兩頂神輦內分別為天后宮內所供奉之蘇府王爺與廣澤尊王，桌面擺設三牲、紅鴨蛋、紅龜、「兵飯」與糖粿仔，而桌下則置臭酸水，後恭請中壇元帥主壇。儀式開始先由鄉老焚香祈祝，並由法師誦經祝禱恭迎眾神蒞壇，「祭蜂」開始時，廟方會安排兩組人抬著兩頂神轎，在宮前排成八字形，輦動的...,,詳見官網,,金門縣,金湖鎮,886-8-2318823,金門縣政府,2022/04/23 14:00:00,2022/04/23 16:00:00,,,,,,,,,,118.461240,24.431130,03,,,,,,
C2_371020000A_003123,浯洲尚藝美展 太武更生饗宴,浯洲尚藝美展 太武更生饗宴展出時間：04/01-05/31     08:00-17:30地點：金門機場藝文中心走廊美展為期二個月，即日起至5月底在金門機場4大區域展出200餘件藝術品，來自社區更生藝術家、全國各監所收容人等之藝術創作，計有砂畫、雕塑、漆器、陶瓷、竹編、油畫、水彩、國畫、書法等類別，吸引往返旅客及接送機民眾駐足欣賞。,,詳見官網,,金門縣,金湖鎮,886-8-2318823,金門縣政府,2022/04/01 08:00:00,2022/05/31 17:30:00,,,,,,,,,,118.359670,24.429050,03,,,,,,
C2_371020000A_003124,金門縣美術家聯展,展出時間：03/26-04/25　08:00-17:30展出地點：金門縣文化局第一、二、三展覽廳金門美術家聯展」每年都有超過百位的創作者參與此項地區的藝術盛會。美術家聯展3月26日起展出至4月25日，共展出近二百幅各類型的作品，涵蓋了書法、水墨、油畫、水彩、攝影、陶藝&hellip;&hellip;和多媒材的創作，展現出兩岸三地的藝文工作者在後疫情時代中去詮釋另一種美，不論中規中矩和傳承求變的書法水墨，充滿色彩想像的水彩油畫多媒材作品以及攝影釆風、陶藝創意等系列作品，為金門靜好的四月天提供一個多元的視覺饗宴！,,詳見官網,,金門縣,金城鎮,886-8-2318823,金門縣政府,2022/04/08 00:00:00,2022/04/08 23:59:59,,,,,,,,,,118.323280,24.440840,03,,,,,,
C2_371020000A_003125,洪明傑、洪明燦、洪明標兄弟藝文作品聯展,地點：縣定古蹟睿友學校 禮堂（金門縣金沙鎮碧山1號）展出洪氏三兄弟歷年來的文學作品，及珍貴藝術史料與圖片，可說豐富多元、精彩可期。洪明傑，金門金城人，國立台灣師大工業教育系畢業、研究所結業，曾任教於金門農工、台灣師大附中，退休後旅居加拿大。現為《金門日報&middot;浯江夜話》專欄主筆。著有散文集：《溫柔時光》、《海水藍藍》、《那一片松林》，《王爺廟旁糊紙店》散文集即將出版。曾參與：金門美展、溫哥華師大校友美展、溫哥華師大校友美展、北美藝術家台北聯展、北美藝術家紐約邀請展。洪明燦，省立台南師範專科學校美勞組畢業、國立台灣師範大學地理系暑研所結業、杭州中國美術學院山水研修班結業（修業兩年）。曾任教於金門金湖國中，並曾任金門縣書法學會第四屆理事長、金門縣美術學會常務理事。洪明燦水墨及書法作品曾於台北市國父紀念館、金門文化局、台南市社教館、廈門集美大學、廈門市藝術中心、台北市國父紀念館逸仙畫廊、烈嶼鄉文化館、台南市生活美學館&hellip;&hellip;等地展出，展出次數高達二十餘次之多。 著有文學作品：《藝動的心》（藝術評論）、《華枝春滿》（散文）、《藝海騰波》（散文、詩）、《山水之間》（散文、詩），畫冊《平生寄懷書畫集》（1～7集）以及《毫光墨香文集》等書。洪明標，國立成功大學畢業、國立臺灣師範大學暑研班結業。曾任教於金門金湖國中，現為中國書法學會、金門縣書法學會會員，金門縣水墨書協會理事。曾參與：書法四人展、寫生素描個展、兩岸三地書畫聯展、「島光嶼影│洪明標寫生素描展」、瀋陽兩岸書畫交流展、「連雅堂詩詞兩岸書法名家作品展」、「驅山走海」寫生聯展、「洪明標木刻版畫展」、金門縣美術家、書法家聯展。海峽兩岸交流展等展覽。著有散文集：《冬晨中行走》、《松翠拂人～寫生畫冊》、《金門寫生行旅》、《島光嶼影│金門寫生記事》以及《島鄉版影│洪明標木刻版畫展輯》等書。,,詳見官網,,金門縣,金沙鎮,886-8-2318823,金門縣政府,2022/04/01 09:00:00,2022/06/30 17:00:00,,,,,,,,,,118.439640,24.486840,03,,,,,,
